outcome,likelihood,interactions,coach_id,coach_name,effect,posterior_sd,seasons,rank_high,rank_low
rating_offense,student_t,False,572,Jeff Scott,0.11870538205104623,0.23018752770770723,2,33,190
rating_offense,student_t,False,573,Ryan Silverfield,0.15953306848410895,0.20154641517450103,5,20,203
rating_offense,student_t,False,574,Jeff Traylor,-0.03773864068742625,0.1756047276043913,5,136,87
rating_offense,student_t,False,628,Gerad Parker,-0.08129976132909192,0.2216237696035042,2,177,46
rating_offense,student_t,False,631,Pete Lembo,-0.0863369275195844,0.2246524789062002,2,180,43
rating_offense,student_t,False,638,Kevin Wilson,-0.11639259900121998,0.22434557687714943,2,198,25
rating_offense,student_t,False,728,Bill O'Brien,-0.042167004371040664,0.2154574635147155,2,141,82
rating_offense,student_t,False,1557,Scotty Walden,-0.1529147902433203,0.2360796662595119,2,214,9
rating_offense,student_t,False,1581,Steve Sarkisian,-0.007762270053093052,0.1838130737934866,5,105,118
rating_offense,student_t,False,1715,Andy Avalos,-0.052511313128307514,0.20206506633256607,3,151,72
rating_offense,student_t,False,1716,Maurice Linguist,-0.04194617264935091,0.19264656349386167,3,140,83
rating_offense,student_t,False,1717,Charles Huff,0.03994204191009508,0.1926415161821866,5,69,154
rating_offense,student_t,False,1718,Tim Albin,-0.008215486232609018,0.19035059343230692,5,106,117
rating_offense,student_t,False,1719,Shane Beamer,-0.10946053305655097,0.19588156776086008,5,193,30
rating_offense,student_t,False,1720,Will Hall,-0.3195394273542944,0.27570450918826317,4,222,1
rating_offense,student_t,False,1721,Clark Lea,0.09733483152309257,0.2080633373273958,5,43,180
rating_offense,student_t,False,1726,Kevin Whitley,-0.12103440597921261,0.2432777686343193,1,201,22
rating_offense,student_t,False,1727,Michael Desormeaux,-0.018625561530772085,0.19693462358587893,4,114,109
rating_offense,student_t,False,1732,Marcus Freeman,0.1578263808074324,0.21746943953501197,4,21,202
rating_offense,student_t,False,1733,Kane Wommack,0.03536520580185919,0.1999786780993406,3,71,152
rating_offense,student_t,False,1734,Sonny Cumbie,-0.04069493817168867,0.20104650219378722,4,139,84
rating_offense,student_t,False,1736,Donte Williams,0.030287679431052695,0.21852241312077123,1,76,147
rating_offense,student_t,False,1738,Jake Dickert,0.04066952264151883,0.19108487240538188,4,68,155
rating_offense,student_t,False,1739,Mike Elko,0.1611862151632604,0.21366010828005885,4,19,204
rating_offense,student_t,False,1740,Timmy Chang,-0.0793387571909498,0.19935556456805115,4,174,49
rating_offense,student_t,False,1741,Curt Cignetti,0.16352979155543554,0.24168484343245092,3,18,205
rating_offense,student_t,False,1742,Don Brown,-0.025613229822883894,0.2013049578721567,3,123,100
rating_offense,student_t,False,1743,Ken Wilson,-0.24089948782631207,0.27443817737080967,2,221,2
rating_offense,student_t,False,1744,Brent Venables,-0.001572282418774402,0.19851447516906184,4,96,127
rating_offense,student_t,False,1745,Dan Lanning,0.3133058772913721,0.27182450780209905,4,1,222
rating_offense,student_t,False,1746,Rhett Lashlee,0.052887613445546454,0.19247594537066398,4,63,160
rating_offense,student_t,False,1747,Stan Drayton,-0.21415998138347633,0.24567424588437525,3,219,4
rating_offense,student_t,False,1748,Joey McGuire,0.053907074596211406,0.19848535173654383,4,61,162
rating_offense,student_t,False,1749,Jon Sumrall,0.01891824705651229,0.1993696815164921,4,81,142
rating_offense,student_t,False,1750,Bryant Vincent,0.025103573963173555,0.20090354903923335,3,78,145
rating_offense,student_t,False,1751,Tony Elliott,-0.06610895447409387,0.19379294292297186,4,163,60
rating_offense,student_t,False,1752,Brent Pry,-0.07047987254211145,0.2056571027803167,3,168,55
rating_offense,student_t,False,1753,Shaun Aguano,-0.045749323000398724,0.2257601771788741,1,145,78
rating_offense,student_t,False,1758,Brent Key,0.12069755035965486,0.2086741318325862,4,32,191
rating_offense,student_t,False,1761,Zach Arnett,-0.12851586584527408,0.24270943610004958,1,206,17
rating_offense,student_t,False,1762,Mickey Joseph,-0.038770224421122934,0.21693283452104084,1,137,86
rating_offense,student_t,False,1763,David Braun,-0.10994118776659974,0.21289513588192113,3,194,29
rating_offense,student_t,False,1766,Jim Leonhard,-0.020367860462080827,0.2255296081377989,1,118,105
rating_offense,student_t,False,1767,Kenny Dillingham,0.012680413458512894,0.20064948792296958,3,88,135
rating_offense,student_t,False,1768,Biff Poggi,-0.08669785502467431,0.22089172217858083,2,182,41
rating_offense,student_t,False,1769,Tim Beck,-0.08526585626533696,0.20571577821382922,3,179,44
rating_offense,student_t,False,1770,Deion Sanders,-0.008830667298909713,0.19865948190044816,3,107,116
rating_offense,student_t,False,1771,Kenni Burns,-0.24076035701545329,0.27504636694288354,2,220,3
rating_offense,student_t,False,1772,Harlon Barnett,-0.07224210077788386,0.2303495484516434,1,170,53
rating_offense,student_t,False,1773,Brian Newberry,0.06010037473396292,0.23177105945081405,2,58,165
rating_offense,student_t,False,1774,Eric Morris,0.2466701983064174,0.2640586219300331,3,4,219
rating_offense,student_t,False,1775,Ryan Walters,-0.14346549465682787,0.23256336694435287,2,211,12
rating_offense,student_t,False,1776,Alex Golesh,-0.019318331256820313,0.20355533348430024,3,115,108
rating_offense,student_t,False,1777,Troy Taylor,-0.1519082181749447,0.23865388386062938,2,213,10
rating_offense,student_t,False,1778,G.J. Kinne,0.1760998145758782,0.22655966102427358,3,15,208
rating_offense,student_t,False,1779,Trent Dilfer,0.032666452497209744,0.20590504396546508,3,75,148
rating_offense,student_t,False,1780,Lance Taylor,0.13446067718583724,0.21853531814229898,3,26,197
rating_offense,student_t,False,1781,Spencer Danielson,0.08095500841868626,0.2143713522657558,2,53,170
rating_offense,student_t,False,1785,K.C. Keeler,0.09219086018370691,0.21771637089446494,2,47,176
rating_offense,student_t,False,1789,Tim Skipper,0.07025160999664154,0.2118428625453867,2,54,169
rating_offense,student_t,False,1790,Bob Chesney,0.08845295069191791,0.2170748712073449,2,49,174
rating_offense,student_t,False,1791,Sherrone Moore,-0.032417751257174644,0.20930034886901494,2,128,95
rating_offense,student_t,False,1792,Jeff Lebby,0.03332960059070458,0.20435073923729136,2,73,150
rating_offense,student_t,False,1793,Jeff Choate,0.02291095383032183,0.22214939377831205,2,79,144
rating_offense,student_t,False,1794,Trent Bray,0.043173810712802664,0.2139503177817596,2,67,156
rating_offense,student_t,False,1795,Fran Brown,0.0019204510682130404,0.226522169142596,2,95,128
rating_offense,student_t,False,1796,Jay Sawvel,-0.14095846051760308,0.2220673956728759,2,210,13
rating_offense,student_t,False,1797,Deshaun Foster,-0.13443558021482727,0.2414207259369667,1,208,15
rating_offense,student_t,False,1799,Blake Harrell,0.05705164875186625,0.227352157198597,1,60,163
rating_offense,student_t,False,1800,Dell McGee,-0.019975016856985887,0.20683894410285628,2,116,107
rating_offense,student_t,False,1808,Nate Dreiling,0.11491275399922934,0.24146598587180423,1,36,187
rating_offense,student_t,False,1812,Mike Sanford Jr.,-0.11459302210069724,0.23932548942303758,1,196,27
rating_offense,student_t,False,1813,Dowell Loggains,0.013024309828355021,0.21497821358560232,1,87,136
rating_offense,student_t,False,1814,Mike Uremovich,-0.1349711469450742,0.24928644362122618,1,209,14
rating_offense,student_t,False,1815,Eddie George,-0.07214172252998452,0.22515085383567338,1,169,54
rating_offense,student_t,False,1816,Matt Drinkall,-0.04365058562816022,0.22815495456799642,1,143,80
rating_offense,student_t,False,1817,Zach Kittley,-0.004363336802995023,0.21580158418379525,1,100,123
rating_offense,student_t,False,1818,Willie Simmons,-0.011827862298667294,0.23237504450512955,1,109,114
rating_offense,student_t,False,1819,Matt Entz,-0.06767418080992715,0.2276518062126766,1,165,58
rating_offense,student_t,False,1820,Mark Carney,-0.007630535735651766,0.22263467019038277,1,104,119
rating_offense,student_t,False,1821,Tony Gibson,-0.0543257486860666,0.2309083379697432,1,153,70
rating_offense,student_t,False,1822,Joe Harasymiak,-0.15614283146876642,0.25233104248947824,1,216,7
rating_offense,student_t,False,1823,Jason Eck,-0.027547874812890946,0.22564457236375435,1,126,97
rating_offense,student_t,False,1824,Bill Belichick,-0.005153100117288384,0.21615615075192038,1,101,122
rating_offense,student_t,False,1825,Brian Smith,0.03463773915709643,0.22619496230335184,1,72,151
rating_offense,student_t,False,1826,Scott Abell,-0.05967416813009233,0.22942950696427772,1,156,67
rating_offense,student_t,False,1827,Frank Reich,-0.06519813619061317,0.23198639439579663,1,161,62
rating_offense,student_t,False,1828,Tre Lamb,-0.0335906252581255,0.22044780778592107,1,131,92
rating_offense,student_t,False,1829,Jimmy Rogers,-0.0017546074963710856,0.21950570500018324,1,97,126
rating_offense,student_t,False,1831,Charles Kelly,-0.012322342524244278,0.22746665152954507,1,110,113
rating_offense,student_t,False,1833,Jerry Mack,0.10374758759198945,0.23520500796344707,1,38,185
rating_offense,student_t,False,1834,Phil Longo,-0.10112881582148385,0.23519071520832083,1,190,33
rating_offense,student_t,False,1838,Doug Meacham,-0.12220401889270037,0.24743119692811633,1,203,20
rating_offense,student_t,False,1850,Terry Smith,-0.020532679294848363,0.2120384088543649,1,119,104
rating_offense,student_t,True,1,Steve Addazio,-0.08864085153155463,0.2365584109516577,1,182,41
rating_offense,student_t,True,5,Tom Allen,-0.07292145310198622,0.20836435763682096,3,173,50
rating_offense,student_t,True,10,Blake Anderson,-0.08941796758741226,0.19910747082911062,3,184,39
rating_offense,student_t,True,14,Major Applewhite,0.09559767716191785,0.21339811549764695,2,44,179
rating_offense,student_t,True,18,Dino Babers,0.022372346039388556,0.20410653894015668,3,82,141
rating_offense,student_t,True,36,Bret Bielema,0.015003795751646004,0.18476614106112743,5,88,135
rating_offense,student_t,True,44,Craig Bohl,0.0846962204860271,0.20279944524544893,3,50,173
rating_offense,student_t,True,47,Terry Bowden,-0.037315233483858984,0.1943322202706901,3,135,88
rating_offense,student_t,True,50,Brent Brennan,-0.08535083479026795,0.18489131785183144,5,181,42
rating_offense,student_t,True,53,Jeff Brohm,0.1287951734088611,0.198603590515559,5,29,194
rating_offense,student_t,True,57,Mack Brown,0.08806582501380325,0.1972339042678608,4,48,175
rating_offense,student_t,True,58,Neal Brown,0.12959475070944293,0.20791830452223814,4,27,196
rating_offense,student_t,True,68,Troy Calhoun,0.1746480195818627,0.22243391006439273,4,14,209
rating_offense,student_t,True,70,Matt Campbell,-0.04102209119086585,0.18632812324358144,5,143,80
rating_offense,student_t,True,71,Jason Candle,-0.05364057478767013,0.1895415194527982,5,152,71
rating_offense,student_t,True,72,Rod Carey,-0.017550849881181285,0.2183189653212843,1,115,108
rating_offense,student_t,True,81,Jamey Chadwell,0.14549351604686717,0.21365970934879394,5,24,199
rating_offense,student_t,True,82,Paul Chryst,4.299141374551753e-05,0.22102786930184487,1,98,125
rating_offense,student_t,True,84,Bill Clark,0.019606430325751857,0.23503653492770712,1,83,140
rating_offense,student_t,True,85,Dave Clawson,-0.06940658334559421,0.19561293885350062,4,168,55
rating_offense,student_t,True,90,Geoff Collins,-0.08461533596265067,0.24138427603803037,1,180,43
rating_offense,student_t,True,98,Chris Creighton,0.06940839274964322,0.19520673750380033,5,53,170
rating_offense,student_t,True,111,David Cutcliffe,-0.05654352982901389,0.23202413674193953,1,154,69
rating_offense,student_t,True,115,Butch Davis,-0.1550454232081195,0.2579731821887838,1,215,8
rating_offense,student_t,True,130,Dave Doeren,-0.025114266980995253,0.1832978870693758,5,124,99
rating_offense,student_t,True,151,Shawn Elliott,-0.006773955946452898,0.19720997522214506,3,106,117
rating_offense,student_t,True,162,Kirk Ferentz,-0.1680775819995462,0.23753822008658984,5,217,6
rating_offense,student_t,True,164,Luke Fickell,-0.05278826713589878,0.19306363824601108,5,151,72
rating_offense,student_t,True,165,Jedd Fisch,0.09776128532271672,0.20740866061926452,5,40,183
rating_offense,student_t,True,166,Jimbo Fisher,-0.19279431818032597,0.2278368868311637,3,218,5
rating_offense,student_t,True,167,Pat Fitzgerald,-0.04523550920076172,0.20945807892564483,2,145,78
rating_offense,student_t,True,168,P.J. Fleck,0.05669740654567726,0.19554066540476492,5,59,164
rating_offense,student_t,True,172,James Franklin,0.029406182655207235,0.1977438652061945,4,76,147
rating_offense,student_t,True,174,Willie Fritz,-0.10335222988206302,0.19644078995860775,5,190,33
rating_offense,student_t,True,176,Scott Frost,-0.03915712501909425,0.22085784661988464,2,138,85
rating_offense,student_t,True,178,Justin Fuente,-0.06847349437631003,0.23147036880044108,1,166,57
rating_offense,student_t,True,184,Todd Graham,-0.09607749775769749,0.2290295084542035,1,187,36
rating_offense,student_t,True,190,Mike Gundy,0.024823963532375978,0.19416920542560046,4,80,143
rating_offense,student_t,True,195,Jim Harbaugh,0.17736209974998754,0.2283072368514044,3,11,212
rating_offense,student_t,True,202,Bryan Harsin,-0.009548162635650687,0.20780387629536393,2,108,115
rating_offense,student_t,True,210,Clay Helton,0.18326582394672522,0.22154004915195188,4,9,214
rating_offense,student_t,True,212,Tom Herman,-0.038046397033564834,0.21138729762963235,2,137,86
rating_offense,student_t,True,217,Brady Hoke,-0.10055270372193505,0.21461185625467624,3,188,35
rating_offense,student_t,True,218,Dana Holgorsen,-0.04261366571351462,0.19482006416353556,3,144,79
rating_offense,student_t,True,222,Skip Holtz,-0.07423276846752706,0.2231915235409489,1,174,49
rating_offense,student_t,True,237,Butch Jones,-0.12870044902273475,0.1960510357955348,5,208,15
rating_offense,student_t,True,246,Brian Kelly,0.09558721224246795,0.20517387011399607,5,45,178
rating_offense,student_t,True,250,Lane Kiffin,0.1698436227342325,0.20753965592573906,5,17,206
rating_offense,student_t,True,251,Jerry Kill,0.044416719403405164,0.20809252213285673,2,67,156
rating_offense,student_t,True,264,Mike Leach,0.1523462683928064,0.23488778490767118,2,21,202
rating_offense,student_t,True,267,Lance Leipold,0.28108120635025935,0.2395308200285379,5,2,221
rating_offense,student_t,True,268,Tim Lester,-0.0617320450246589,0.23562853286600152,2,162,61
rating_offense,student_t,True,272,Seth Littrell,-0.019119255304172255,0.2007197004012644,2,116,107
rating_offense,student_t,True,280,Mike MacIntyre,-0.08282440222795837,0.20524865600023134,3,178,45
rating_offense,student_t,True,286,Gus Malzahn,0.12929817079972047,0.20852267657570006,4,28,195
rating_offense,student_t,True,290,Chuck Martin,-0.12326843843086911,0.19897787305029893,5,203,20
rating_offense,student_t,True,292,Derek Mason,-0.03795081975829405,0.21880860559620977,2,136,87
rating_offense,student_t,True,299,Jim McElwain,-0.039824679806495934,0.198566773332036,4,141,82
rating_offense,student_t,True,309,Bronco Mendenhall,0.09702005415708062,0.21431185514076542,3,42,181
rating_offense,student_t,True,323,Jeff Monken,0.22765054024737355,0.23083340085539614,5,5,218
rating_offense,student_t,True,324,Philip Montgomery,-0.023397300565232707,0.20122504573387423,3,122,101
rating_offense,student_t,True,327,Jim Mora,0.11219822845749222,0.20499849486201224,4,37,186
rating_offense,student_t,True,334,Dan Mullen,0.09241953213242676,0.22291172819540406,2,46,177
rating_offense,student_t,True,343,Pat Narduzzi,-0.13046830996108988,0.20453737518237383,5,209,14
rating_offense,student_t,True,347,Mike Neu,0.016743273865475274,0.19202279664035554,4,86,137
rating_offense,student_t,True,351,Ken Niumatalolo,-0.03473054470878542,0.1917125626668252,4,131,92
rating_offense,student_t,True,353,Jay Norvell,-0.1066368373812192,0.19855982445008355,5,192,31
rating_offense,student_t,True,354,Mike Norvell,-0.003883750624417712,0.19540822490818202,5,102,121
rating_offense,student_t,True,361,Barry Odom,0.09832318330528375,0.2024181501658658,3,39,184
rating_offense,student_t,True,365,Ed Orgeron,-0.05231840619881512,0.22044093229624728,1,150,73
rating_offense,student_t,True,373,Gary Patterson,0.00022075444292163116,0.21987324295120947,1,97,126
rating_offense,student_t,True,379,Bobby Petrino,0.11257867097624961,0.24279674293874162,1,36,187
rating_offense,student_t,True,391,Matt Rhule,-0.06011441479890791,0.21674674065118021,3,161,62
rating_offense,student_t,True,394,Lincoln Riley,0.2037138466392562,0.21770946719238224,5,8,215
rating_offense,student_t,True,400,Rich Rodriguez,0.03413907365790259,0.21115210819409444,2,73,150
rating_offense,student_t,True,402,Nick Rolovich,0.024301495169776127,0.22518549557267642,1,81,142
rating_offense,student_t,True,406,Nick Saban,-0.03309621242227145,0.20090910862332065,3,128,95
rating_offense,student_t,True,407,Tony Sanchez,-0.11248686516686364,0.21804396590430894,2,196,27
rating_offense,student_t,True,411,Scott Satterfield,0.15690607143069346,0.20579317035965777,5,19,204
rating_offense,student_t,True,414,Greg Schiano,0.06038106175471611,0.1868731155266081,5,55,168
rating_offense,student_t,True,421,David Shaw,-0.09204180343484733,0.2187817248345403,2,185,38
rating_offense,student_t,True,426,Kalani Sitake,0.1562218345120327,0.2123424318431757,5,20,203
rating_offense,student_t,True,429,Kirby Smart,0.2044650416181597,0.2262830015012995,5,7,216
rating_offense,student_t,True,450,Rick Stockstill,-0.10400283452869935,0.208231356796016,3,191,32
rating_offense,student_t,True,455,Mark Stoops,-0.01662054801092357,0.1868015106465639,5,113,110
rating_offense,student_t,True,462,Dabo Swinney,-0.11539279527270932,0.20137436290697705,5,198,25
rating_offense,student_t,True,464,Willie Taggart,-0.036039300747862504,0.20674461215064946,2,133,90
rating_offense,student_t,True,467,Jeff Tedford,-0.035025299312722774,0.20770335440322976,2,132,91
rating_offense,student_t,True,491,Matt Wells,0.0577048008260422,0.22059817191363287,1,58,165
rating_offense,student_t,True,497,Kyle Whittingham,0.012040685981175978,0.2104284285839418,5,90,133
rating_offense,student_t,True,499,Justin Wilcox,-0.07560140672892578,0.1941447644399127,5,175,48
rating_offense,student_t,True,520,Mike Bloomgren,-0.06365026924598574,0.20532387311765452,4,164,59
rating_offense,student_t,True,523,Mario Cristobal,0.21827004182927925,0.2227505692032096,5,6,217
rating_offense,student_t,True,524,Ryan Day,0.17679703289729118,0.2218025274685724,5,12,211
rating_offense,student_t,True,525,Dana Dimel,-0.11907441962961761,0.2127863543556229,3,201,22
rating_offense,student_t,True,526,Sonny Dykes,0.17508070535589418,0.20571992052940163,5,13,210
rating_offense,student_t,True,529,Josh Heupel,0.24786568726808778,0.23175033852280233,5,3,220
rating_offense,student_t,True,531,Chip Kelly,0.05432924254142833,0.2141281261439891,3,62,161
rating_offense,student_t,True,534,Joe Moorhead,-0.13384643670336857,0.20577632513506222,4,210,13
rating_offense,student_t,True,535,Billy Napier,0.07243446818099855,0.18224174130986037,5,52,171
rating_offense,student_t,True,541,Tom Arth,-0.021013790502360546,0.22996409735002513,1,119,104
rating_offense,student_t,True,542,Walt Bell,0.03291739585152453,0.24262453284072816,1,74,149
rating_offense,student_t,True,544,Shawn Clark,-0.0007066203235945631,0.19757485200432354,4,99,124
rating_offense,student_t,True,545,Manny Diaz,-0.030195726527545447,0.1967816379481169,3,126,97
rating_offense,student_t,True,546,Eli Drinkwitz,0.11450747116638331,0.20170102297959666,5,34,189
rating_offense,student_t,True,548,Hugh Freeze,-0.03980427413087518,0.182167826790821,5,140,83
rating_offense,student_t,True,549,Thomas Hammock,0.005006163083215958,0.19040711005949415,5,95,128
rating_offense,student_t,True,550,Will Healy,0.009791823208015846,0.2238885556038169,2,91,132
rating_offense,student_t,True,551,Tyson Helton,0.14515465928722973,0.20158082693921808,5,25,198
rating_offense,student_t,True,552,Mike Houston,-0.06686379036345404,0.19930300989808725,4,165,58
rating_offense,student_t,True,553,Chris Klieman,0.12231651709203589,0.20213704924462575,5,30,193
rating_offense,student_t,True,554,Sean Lewis,0.09164372225892113,0.1963687429508855,4,47,176
rating_offense,student_t,True,555,Chip Lindsey,-0.08881937227388112,0.2289309683116973,1,183,40
rating_offense,student_t,True,556,Mike Locksley,0.013258046689891053,0.19307688619256846,5,89,134
rating_offense,student_t,True,557,Scot Loeffler,-0.07225367323128869,0.190902363283554,4,170,53
rating_offense,student_t,True,559,Jonathan Smith,0.017013779598294452,0.18922816337914652,5,85,138
rating_offense,student_t,True,560,Jake Spavital,-0.046276219871705035,0.2070115584800453,2,146,77
rating_offense,student_t,True,561,Mel Tucker,0.0590151376107385,0.2094129225197066,2,57,166
rating_offense,student_t,True,562,Dave Aranda,0.13736555563558267,0.21401173027664344,5,26,197
rating_offense,student_t,True,563,Marcus Arroyo,-0.04636068738929463,0.22145283007795014,2,147,76
rating_offense,student_t,True,564,Kalen DeBoer,0.17225313061598127,0.20942908066867233,5,15,208
rating_offense,student_t,True,565,Karl Dorrell,-0.12127634325814877,0.23643590534354914,1,202,21
rating_offense,student_t,True,566,Herm Edwards,0.05246130971152911,0.22418035519689994,1,64,159
rating_offense,student_t,True,567,Danny Gonzales,-0.12795394141913305,0.22745479806632724,3,206,17
rating_offense,student_t,True,568,Jeff Hafley,-0.06008341605185881,0.21788034456366098,3,160,63
rating_offense,student_t,True,569,Jimmy Lake,-0.06304210557686868,0.2235959112994596,1,163,60
rating_offense,student_t,True,570,Sam Pittman,0.018736828881220448,0.1928236603178639,4,84,139
rating_offense,student_t,True,571,Ricky Rahne,-0.004489777505931073,0.19833688173219727,4,104,119
rating_offense,student_t,True,572,Jeff Scott,0.11909817872600227,0.21872970506149939,2,31,192
rating_offense,student_t,True,573,Ryan Silverfield,0.1515675614982358,0.20373662491757397,5,22,201
rating_offense,student_t,True,574,Jeff Traylor,-0.04078467331781615,0.1898353859238517,5,142,81
rating_offense,student_t,True,628,Gerad Parker,-0.06869395161750169,0.21379255354479001,2,167,56
rating_offense,student_t,True,631,Pete Lembo,-0.09236305832462971,0.22205818337763816,2,186,37
rating_offense,student_t,True,638,Kevin Wilson,-0.11310655599311918,0.21857155417276733,2,197,26
rating_offense,student_t,True,728,Bill O'Brien,-0.05066061276470698,0.2087050139683436,2,149,74
rating_offense,student_t,True,1557,Scotty Walden,-0.14873254660244278,0.2287344965719141,2,213,10
rating_offense,student_t,True,1581,Steve Sarkisian,-0.004293300994335954,0.18578712604314404,5,103,120
rating_offense,student_t,True,1715,Andy Avalos,-0.03973414789471034,0.2020177487076481,3,139,84
rating_offense,student_t,True,1716,Maurice Linguist,-0.03426505512922442,0.2017082704256091,3,130,93
rating_offense,student_t,True,1717,Charles Huff,0.04570921875344862,0.19173583171103478,5,66,157
rating_offense,student_t,True,1718,Tim Albin,-0.010191190218281942,0.19294054997293392,5,110,113
rating_offense,student_t,True,1719,Shane Beamer,-0.10143806120461962,0.1960115332347994,5,189,34
rating_offense,student_t,True,1720,Will Hall,-0.3185634576565841,0.26788904937760827,4,222,1
rating_offense,student_t,True,1721,Clark Lea,0.09713284926213736,0.1963957004239977,5,41,182
rating_offense,student_t,True,1726,Kevin Whitley,-0.1178752530697976,0.2505225751976966,1,200,23
rating_offense,student_t,True,1727,Michael Desormeaux,-0.019479347433481065,0.18643684483077205,4,117,106
rating_offense,student_t,True,1732,Marcus Freeman,0.15153581276281997,0.21168949250719243,4,23,200
rating_offense,student_t,True,1733,Kane Wommack,0.039849431414320846,0.2052160284785091,3,70,153
rating_offense,student_t,True,1734,Sonny Cumbie,-0.028702566586703455,0.19869097073350872,4,125,98
rating_offense,student_t,True,1736,Donte Williams,0.029894249065682454,0.22840079749099365,1,75,148
rating_offense,student_t,True,1738,Jake Dickert,0.04190214517548197,0.19304488359666963,4,68,155
rating_offense,student_t,True,1739,Mike Elko,0.17863821995099935,0.2166778573412495,4,10,213
rating_offense,student_t,True,1740,Timmy Chang,-0.08309570259818683,0.20407076592529044,4,179,44
rating_offense,student_t,True,1741,Curt Cignetti,0.16308765554700225,0.22635619016676367,3,18,205
rating_offense,student_t,True,1742,Don Brown,-0.02391366229784661,0.20516074581856497,3,123,100
rating_offense,student_t,True,1743,Ken Wilson,-0.226742952983103,0.2541526723800147,2,220,3
rating_offense,student_t,True,1744,Brent Venables,-0.00860484419762652,0.19172186901524987,4,107,116
rating_offense,student_t,True,1745,Dan Lanning,0.29857047797400715,0.2701713346783327,4,1,222
rating_offense,student_t,True,1746,Rhett Lashlee,0.05939567408997557,0.19212523669097697,4,56,167
rating_offense,student_t,True,1747,Stan Drayton,-0.21229731722132125,0.23867525845379917,3,219,4
rating_offense,student_t,True,1748,Joey McGuire,0.05496675785560702,0.19034481178718932,4,61,162
rating_offense,student_t,True,1749,Jon Sumrall,0.025310133793440253,0.1941204012232278,4,79,144
rating_offense,student_t,True,1750,Bryant Vincent,0.025390224634570805,0.2073256854600948,3,78,145
rating_offense,student_t,True,1751,Tony Elliott,-0.05708911883876133,0.2007924884843706,4,155,68
rating_offense,student_t,True,1752,Brent Pry,-0.06958902133026186,0.1985102782910431,3,169,54
rating_offense,student_t,True,1753,Shaun Aguano,-0.057290851431840366,0.22100646231045346,1,156,67
rating_offense,student_t,True,1758,Brent Key,0.11418230381411452,0.20401292623978115,4,35,188
rating_offense,student_t,True,1761,Zach Arnett,-0.1277542759996289,0.2483025152344979,1,205,18
rating_offense,student_t,True,1762,Mickey Joseph,-0.047704601587528345,0.22832036474915915,1,148,75
rating_offense,student_t,True,1763,David Braun,-0.11192846551752725,0.21688345982277313,3,195,28
rating_offense,student_t,True,1766,Jim Leonhard,-0.0174965424703295,0.22284188798281732,1,114,109
rating_offense,student_t,True,1767,Kenny Dillingham,0.009043975762423917,0.209836219523839,3,92,131
rating_offense,student_t,True,1768,Biff Poggi,-0.07967399862664948,0.21806021950863422,2,176,47
rating_offense,student_t,True,1769,Tim Beck,-0.0726899552859528,0.19813684574505525,3,172,51
rating_offense,student_t,True,1770,Deion Sanders,-0.006585301726167523,0.20447836606672243,3,105,118
rating_offense,student_t,True,1771,Kenni Burns,-0.23768194827649475,0.26174224425962667,2,221,2
rating_offense,student_t,True,1772,Harlon Barnett,-0.08120567002593586,0.22626464826581927,1,177,46
rating_offense,student_t,True,1773,Brian Newberry,0.06074385952670187,0.22448575589594041,2,54,169
rating_offense,student_t,True,1774,Eric Morris,0.24419217592485942,0.25005863061463585,3,4,219
rating_offense,student_t,True,1775,Ryan Walters,-0.14318618263625665,0.22663071722804146,2,212,11
rating_offense,student_t,True,1776,Alex Golesh,-0.021406249567612595,0.20425382555625418,3,120,103
rating_offense,student_t,True,1777,Troy Taylor,-0.15259033501559677,0.2222589552354776,2,214,9
rating_offense,student_t,True,1778,G.J. Kinne,0.17106589240946193,0.22030118057366752,3,16,207
rating_offense,student_t,True,1779,Trent Dilfer,0.03474098505667269,0.19413816730459418,3,72,151
rating_offense,student_t,True,1780,Lance Taylor,0.11773048429077061,0.20274123028138838,3,32,191
rating_offense,student_t,True,1781,Spencer Danielson,0.07590506216413459,0.2170906148320556,2,51,172
rating_offense,student_t,True,1785,K.C. Keeler,0.0874815846987789,0.22263564918647225,2,49,174
rating_offense,student_t,True,1789,Tim Skipper,0.05292420899897345,0.21289780198552063,2,63,160
rating_offense,student_t,True,1790,Bob Chesney,0.09684868714702305,0.22368935306525967,2,43,180
rating_offense,student_t,True,1791,Sherrone Moore,-0.036133276330664266,0.20679711341286486,2,134,89
rating_offense,student_t,True,1792,Jeff Lebby,0.03721976214802174,0.20679509719174696,2,71,152
rating_offense,student_t,True,1793,Jeff Choate,0.02906985623704351,0.23495302345214214,2,77,146
rating_offense,student_t,True,1794,Trent Bray,0.04631516944651269,0.21739761647148403,2,65,158
rating_offense,student_t,True,1795,Fran Brown,0.0017697688815420465,0.2261340973069589,2,96,127
rating_offense,student_t,True,1796,Jay Sawvel,-0.14191094069074064,0.23508735240421544,2,211,12
rating_offense,student_t,True,1797,Deshaun Foster,-0.12846362642950895,0.23092568365006358,1,207,16
rating_offense,student_t,True,1799,Blake Harrell,0.055075170023324814,0.2229104398624086,1,60,163
rating_offense,student_t,True,1800,Dell McGee,-0.023134580142488717,0.20521198102424199,2,121,102
rating_offense,student_t,True,1808,Nate Dreiling,0.11761587373866927,0.23708875667112508,1,33,190
rating_offense,student_t,True,1812,Mike Sanford Jr.,-0.107456839199001,0.24282360071359985,1,193,30
